City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,mahina,-17.558,-149.4694,298.7,54,0,1.03,PF,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=33, tm_wday=1, tm_yday=35, tm_isdst=0)"
363,mantua,45.1567,10.7917,280.29,82,1,0.89,IT,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=34, tm_wday=1, tm_yday=35, tm_isdst=0)"
364,arsk,56.091,49.8772,270.55,95,100,4.67,RU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=36, tm_wday=1, tm_yday=35, tm_isdst=0)"
365,woolgoolga,-30.1108,153.2,296.08,90,99,2.64,AU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=37, tm_wday=1, tm_yday=35, tm_isdst=0)"
366,rize,41.0248,40.5199,277.23,98,100,2.28,TR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=38, tm_wday=1, tm_yday=35, tm_isdst=0)"
367,arraial do cabo,-22.9663,-42.0244,306.14,62,0,6.69,BR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=53, tm_sec=39, tm_wday=1, tm_yday=35, tm_isdst=0)"
368,polyarnyy,-22.9663,-42.0244,306.14,62,0,6.69,BR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=53, tm_sec=39, tm_wday=1, tm_yday=35, tm_isdst=0)"
369,ivdel',60.6973,60.4173,250.74,99,96,1.08,RU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=42, tm_wday=1, tm_yday=35, tm_isdst=0)"
370,hotan,37.1127,79.9112,270.97,44,88,0.98,CN,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=44, tm_wday=1, tm_yday=35, tm_isdst=0)"
371,tigwav,18.4327,-72.8654,300.27,63,0,1.49,HT,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=45, tm_wday=1, tm_yday=35, tm_isdst=0)"
372,tura,47.39,0.6889,275.47,100,100,2.06,FR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=46, tm_wday=1, tm_yday=35, tm_isdst=0)"
373,palu,-0.8958,119.868,296.89,97,94,1.28,ID,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=48, tm_wday=1, tm_yday=35, tm_isdst=0)"
374,el alto,-16.5048,-68.1624,288.32,41,20,5.66,BO,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=49, tm_wday=1, tm_yday=35, tm_isdst=0)"
375,lu-uk,22.5171,114.2107,288.15,78,49,3.42,CN,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=50, tm_wday=1, tm_yday=35, tm_isdst=0)"
376,egilsstadir,65.262,-14.4035,272.09,64,40,5.66,IS,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=52, tm_wday=1, tm_yday=35, tm_isdst=0)"
377,adam,22.384,57.524,291.31,38,0,2.53,OM,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=53, tm_wday=1, tm_yday=35, tm_isdst=0)"
378,wauseon,41.5461,-84.1362,274.98,73,75,5.14,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=54, tm_wday=1, tm_yday=35, tm_isdst=0)"
379,fannuj,41.5461,-84.1362,274.98,73,75,5.14,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=54, tm_wday=1, tm_yday=35, tm_isdst=0)"
380,sudak,44.8488,34.9711,271.84,73,49,3.78,UA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=57, tm_wday=1, tm_yday=35, tm_isdst=0)"
381,sorong,-0.8634,131.2545,300.33,79,99,1.82,ID,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=58, tm_wday=1, tm_yday=35, tm_isdst=0)"
382,northam,51.0506,-4.2113,282.29,78,83,2.24,GB,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=0, tm_wday=1, tm_yday=35, tm_isdst=0)"
383,tromso,69.6516,18.9558,268.1,68,75,13.38,NO,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=1, tm_wday=1, tm_yday=35, tm_isdst=0)"
384,chonchi,-42.624,-73.7724,294.55,47,28,2.11,CL,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=2, tm_wday=1, tm_yday=35, tm_isdst=0)"
385,yung shue wan,22.2256,114.1117,288.31,72,42,7.71,HK,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=4, tm_wday=1, tm_yday=35, tm_isdst=0)"
386,bocaiuva,-17.116,-43.8123,303.48,38,86,3.27,BR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=5, tm_wday=1, tm_yday=35, tm_isdst=0)"
387,tralee,52.2693,-9.7054,279.29,87,75,2.06,IE,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=6, tm_wday=1, tm_yday=35, tm_isdst=0)"
388,lillehammer,61.1145,10.467,273.11,99,100,2.16,NO,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=8, tm_wday=1, tm_yday=35, tm_isdst=0)"
389,cockburn town,21.4608,-71.14,297.86,71,0,7.01,TC,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=9, tm_wday=1, tm_yday=35, tm_isdst=0)"
390,mirante do paranapanema,-22.2926,-51.9071,296.67,85,100,3.18,BR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=10, tm_wday=1, tm_yday=35, tm_isdst=0)"
391,lata,18.3983,76.5621,297.8,22,100,2.73,IN,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=12, tm_wday=1, tm_yday=35, tm_isdst=0)"
392,natchez,31.5604,-91.4032,295.27,88,100,2.06,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=13, tm_wday=1, tm_yday=35, tm_isdst=0)"
393,isafjordur,66.0727,-23.1194,270.2,93,100,2.57,IS,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=15, tm_wday=1, tm_yday=35, tm_isdst=0)"
394,greenland,71.8172,-40.4263,234.72,100,99,5.04,GL,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=16, tm_wday=1, tm_yday=35, tm_isdst=0)"
395,kirchlinteln,52.939,9.315,274.82,91,66,3.68,DE,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=18, tm_wday=1, tm_yday=35, tm_isdst=0)"
396,kidal,18.4408,1.4075,299.91,8,100,4.92,ML,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=19, tm_wday=1, tm_yday=35, tm_isdst=0)"
397,nabire,-3.3603,135.5024,296.73,88,100,1.15,ID,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=20, tm_wday=1, tm_yday=35, tm_isdst=0)"
398,gobabis,-22.4495,18.9725,301.26,40,80,6.59,NA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=22, tm_wday=1, tm_yday=35, tm_isdst=0)"
399,flin flon,54.7698,-101.879,247.88,70,0,2.57,CA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=23, tm_wday=1, tm_yday=35, tm_isdst=0)"
400,labuan,-0.6985,119.8499,297.12,95,95,0.97,ID,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=24, tm_wday=1, tm_yday=35, tm_isdst=0)"
401,bel ombre,-4.6194,55.4113,300.15,76,53,4.54,SC,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=26, tm_wday=1, tm_yday=35, tm_isdst=0)"
402,awjilah,29.1403,21.2975,288.75,48,43,4.05,LY,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=27, tm_wday=1, tm_yday=35, tm_isdst=0)"
403,neyyattinkara,29.1403,21.2975,288.75,48,43,4.05,LY,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=27, tm_wday=1, tm_yday=35, tm_isdst=0)"
404,centerville,31.2578,-95.9785,296.45,78,84,3.38,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=30, tm_wday=1, tm_yday=35, tm_isdst=0)"
405,pacific grove,36.6211,-121.9178,289.08,92,98,9.39,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=31, tm_wday=1, tm_yday=35, tm_isdst=0)"
406,igrim,63.1915,64.4243,255.76,98,100,0.7,RU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=32, tm_wday=1, tm_yday=35, tm_isdst=0)"
407,rosetta,31.4044,30.4164,288.36,76,9,3.57,EG,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=34, tm_wday=1, tm_yday=35, tm_isdst=0)"
408,marudi,4.1794,114.3211,296.36,98,100,0.81,MY,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=35, tm_wday=1, tm_yday=35, tm_isdst=0)"
409,fort irwin,35.2627,-116.6846,289.89,27,0,0.0,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=36, tm_wday=1, tm_yday=35, tm_isdst=0)"
410,les avirons,-21.2424,55.3358,299.2,83,75,1.03,RE,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=38, tm_wday=1, tm_yday=35, tm_isdst=0)"
411,qarazhal,-21.2424,55.3358,299.2,83,75,1.03,RE,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=38, tm_wday=1, tm_yday=35, tm_isdst=0)"
412,karratha,-20.737,116.8479,303.04,72,71,4.03,AU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=40, tm_wday=1, tm_yday=35, tm_isdst=0)"
413,siem reap,13.3618,103.859,295.31,59,18,3.67,KH,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=42, tm_wday=1, tm_yday=35, tm_isdst=0)"
414,cho dok,13.3618,103.859,295.31,59,18,3.67,KH,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=42, tm_wday=1, tm_yday=35, tm_isdst=0)"
415,nova sintra,14.8711,-24.6956,293.43,68,89,9.05,CV,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=44, tm_wday=1, tm_yday=35, tm_isdst=0)"
416,boende,-0.2837,20.8826,301.83,50,100,1.51,CD,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=46, tm_wday=1, tm_yday=35, tm_isdst=0)"
417,howrah,22.5736,88.3251,293.12,77,48,0.0,IN,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=47, tm_wday=1, tm_yday=35, tm_isdst=0)"
418,san vicente,6.2827,-75.3318,293.81,67,40,2.06,CO,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=48, tm_wday=1, tm_yday=35, tm_isdst=0)"
419,san mariano,43.5331,12.9563,278.66,77,20,1.54,IT,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=50, tm_wday=1, tm_yday=35, tm_isdst=0)"
420,ozernyy,55.1332,82.9392,264.56,100,94,2.26,RU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=51, tm_wday=1, tm_yday=35, tm_isdst=0)"
421,kasongo-lunda,-6.4786,16.8168,296.07,80,100,0.76,CD,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=53, tm_wday=1, tm_yday=35, tm_isdst=0)"
422,ihsaniye,39.0319,30.4168,272.46,86,100,4.95,TR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=54, tm_wday=1, tm_yday=35, tm_isdst=0)"
423,north haven,41.0129,-72.313,279.27,60,98,10.22,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=55, tm_wday=1, tm_yday=35, tm_isdst=0)"
424,irtyshsk,41.0129,-72.313,279.27,60,98,10.22,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=55, tm_wday=1, tm_yday=35, tm_isdst=0)"
425,labrador city,52.9423,-66.9177,257.1,66,75,4.63,CA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=58, tm_wday=1, tm_yday=35, tm_isdst=0)"
426,lorengau,-2.033,147.2789,300.66,74,100,2.77,PG,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=59, tm_wday=1, tm_yday=35, tm_isdst=0)"
427,zaozersk,69.4009,32.4413,250.86,98,95,3.42,RU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=0, tm_wday=1, tm_yday=35, tm_isdst=0)"
428,gagnoa,6.133,-5.9518,305.34,21,56,0.73,CI,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=2, tm_wday=1, tm_yday=35, tm_isdst=0)"
429,thames,-37.138,175.5418,287.31,96,5,0.35,NZ,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=3, tm_wday=1, tm_yday=35, tm_isdst=0)"
430,santiago,9.8695,-83.7981,298.6,59,93,3.94,CR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=5, tm_wday=1, tm_yday=35, tm_isdst=0)"
431,gunnison,38.5458,-106.9253,273.14,70,0,0.0,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=6, tm_wday=1, tm_yday=35, tm_isdst=0)"
432,condoto,5.0922,-76.6514,302.11,81,83,1.59,CO,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=7, tm_wday=1, tm_yday=35, tm_isdst=0)"
433,yuzhno-kurilsk,44.0271,145.8614,270.02,83,35,5.82,RU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=9, tm_wday=1, tm_yday=35, tm_isdst=0)"
434,berberati,4.2593,15.7878,301.09,22,45,1.12,CF,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=10, tm_wday=1, tm_yday=35, tm_isdst=0)"
435,la ronge,55.1005,-105.29,246.25,76,0,2.57,CA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=11, tm_wday=1, tm_yday=35, tm_isdst=0)"
436,eraan,55.1005,-105.29,246.25,76,0,2.57,CA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=11, tm_wday=1, tm_yday=35, tm_isdst=0)"
437,pechory,57.8133,27.6082,267.7,76,83,1.36,RU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=14, tm_wday=1, tm_yday=35, tm_isdst=0)"
438,minas de marcona,57.8133,27.6082,267.7,76,83,1.36,RU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=14, tm_wday=1, tm_yday=35, tm_isdst=0)"
439,allen,33.1032,-96.6706,289.94,90,100,5.66,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=6, tm_wday=1, tm_yday=35, tm_isdst=0)"
440,sena madureira,-9.066,-68.6571,302.69,63,93,1.39,BR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=18, tm_wday=1, tm_yday=35, tm_isdst=0)"
441,lima,-12.0621,-77.0365,297.41,69,0,5.66,PE,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=20, tm_wday=1, tm_yday=35, tm_isdst=0)"
442,ta`u,-12.0621,-77.0365,297.41,69,0,5.66,PE,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=20, tm_wday=1, tm_yday=35, tm_isdst=0)"
443,coldwater,37.2689,-99.3268,275.54,52,98,3.01,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=59, tm_wday=1, tm_yday=35, tm_isdst=0)"
444,basco,40.3278,-91.2001,270.19,32,75,4.78,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=25, tm_wday=1, tm_yday=35, tm_isdst=0)"
445,ha'il,27.5209,41.6986,289.2,25,0,1.03,SA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=53, tm_sec=59, tm_wday=1, tm_yday=35, tm_isdst=0)"
446,rio grande,-53.7857,-67.7016,285.17,54,40,12.86,AR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=28, tm_wday=1, tm_yday=35, tm_isdst=0)"
447,huron,44.3631,-98.2144,259.16,56,100,3.6,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=29, tm_wday=1, tm_yday=35, tm_isdst=0)"
448,puerto san jose,13.9246,-90.8192,303.09,46,0,4.87,GT,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=30, tm_wday=1, tm_yday=35, tm_isdst=0)"
449,n'zeto,-7.2316,12.8685,299.69,85,100,6.57,AO,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=32, tm_wday=1, tm_yday=35, tm_isdst=0)"
450,geneina,13.4435,22.4452,298.95,14,1,4.3,SD,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=33, tm_wday=1, tm_yday=35, tm_isdst=0)"
451,kiama,-34.6958,150.7959,293.74,90,27,1.53,AU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=34, tm_wday=1, tm_yday=35, tm_isdst=0)"
452,al hazm,16.1634,44.7766,291.45,15,35,2.73,YE,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=36, tm_wday=1, tm_yday=35, tm_isdst=0)"
453,taro,-8.3862,115.28,294.01,93,100,1.03,ID,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=38, tm_wday=1, tm_yday=35, tm_isdst=0)"
454,tommot,58.9685,126.2669,239.43,99,94,1.21,RU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=39, tm_wday=1, tm_yday=35, tm_isdst=0)"
455,massawa,15.6032,39.4637,300.4,65,19,1.67,ER,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=40, tm_wday=1, tm_yday=35, tm_isdst=0)"
456,backa palanka,45.2497,19.3966,275.15,61,0,1.62,RS,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=42, tm_wday=1, tm_yday=35, tm_isdst=0)"
457,dire,9.1823,38.9236,287.13,58,4,1.93,ET,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=43, tm_wday=1, tm_yday=35, tm_isdst=0)"
458,lincoln city,44.9582,-124.0179,275.02,96,100,2.24,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=8, tm_wday=1, tm_yday=35, tm_isdst=0)"
459,miles city,46.4085,-105.841,257.69,78,100,2.57,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=45, tm_wday=1, tm_yday=35, tm_isdst=0)"
460,gulf shores,30.2711,-87.6894,296.7,84,100,1.54,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=47, tm_wday=1, tm_yday=35, tm_isdst=0)"
461,mo i rana,66.3111,14.1387,268.47,80,100,7.72,NO,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=48, tm_wday=1, tm_yday=35, tm_isdst=0)"
462,ndele,4.971,6.7413,303.65,62,64,5.35,NG,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=50, tm_wday=1, tm_yday=35, tm_isdst=0)"
463,westport,41.1415,-73.3579,280.26,53,100,8.75,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=57, tm_sec=11, tm_wday=1, tm_yday=35, tm_isdst=0)"
464,hovd,48.0006,91.6452,252.84,71,1,3.3,MN,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=52, tm_wday=1, tm_yday=35, tm_isdst=0)"
465,yelizovo,53.1865,158.3837,265.25,73,75,0.0,RU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=54, tm_wday=1, tm_yday=35, tm_isdst=0)"
466,don sak,9.3131,99.6874,297.02,86,21,3.51,TH,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=55, tm_wday=1, tm_yday=35, tm_isdst=0)"
467,bruck an der leitha,48.0304,16.758,274.5,69,0,1.54,AT,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=56, tm_wday=1, tm_yday=35, tm_isdst=0)"
468,pedernales,17.8589,-71.2917,302.06,59,0,6.59,DO,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=58, tm_wday=1, tm_yday=35, tm_isdst=0)"
469,papao,12.6919,-16.3792,305.3,7,95,4.41,SN,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=58, tm_sec=59, tm_wday=1, tm_yday=35, tm_isdst=0)"
470,sima,48.2986,21.3021,273.2,63,1,1.28,HU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=0, tm_wday=1, tm_yday=35, tm_isdst=0)"
471,mili,37.5536,22.7169,282.11,78,51,1.84,GR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=2, tm_wday=1, tm_yday=35, tm_isdst=0)"
472,utrik,11.2475,169.7876,299.65,79,86,9.65,MH,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=3, tm_wday=1, tm_yday=35, tm_isdst=0)"
473,jiexiu,37.0314,112.0017,267.33,25,0,5.81,CN,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=4, tm_wday=1, tm_yday=35, tm_isdst=0)"
474,nguigmi,37.0314,112.0017,267.33,25,0,5.81,CN,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=4, tm_wday=1, tm_yday=35, tm_isdst=0)"
475,bamboo flat,11.7126,92.7164,298.96,83,1,1.03,IN,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=7, tm_wday=1, tm_yday=35, tm_isdst=0)"
476,warrnambool,-38.3826,142.4814,287.9,65,98,6.71,AU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=8, tm_wday=1, tm_yday=35, tm_isdst=0)"
477,siyabuswa,-25.1133,29.0561,299.52,53,23,5.14,ZA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=10, tm_wday=1, tm_yday=35, tm_isdst=0)"
478,uaboe,-0.5131,166.9253,299.91,83,100,7.19,NR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=11, tm_wday=1, tm_yday=35, tm_isdst=0)"
479,praia da vitoria,38.7392,-27.1563,285.55,94,75,6.55,PT,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=12, tm_wday=1, tm_yday=35, tm_isdst=0)"
480,katsuren-haebaru,38.7392,-27.1563,285.55,94,75,6.55,PT,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=12, tm_wday=1, tm_yday=35, tm_isdst=0)"
481,kerikeri,-35.2273,173.9491,286.86,89,7,1.6,NZ,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=15, tm_wday=1, tm_yday=35, tm_isdst=0)"
482,bonthe,7.5273,-12.502,301.8,52,80,5.21,SL,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=16, tm_wday=1, tm_yday=35, tm_isdst=0)"
